timestamp,"1-avg(irate(node_cpu_seconds_total{hostname=~""bj2-rd-rttax-prod-01"", mode=~""idle""}[2m])) by (mode, hostname)","node_load1{hostname=~""bj2-rd-rttax-prod-01""}","node_load5{hostname=~""bj2-rd-rttax-prod-01""}","node_load15{hostname=~""bj2-rd-rttax-prod-01""}","(1-(node_memory_MemAvailable_bytes{hostname=~""bj2-rd-rttax-prod-01""}/node_memory_MemTotal_bytes{hostname=~""bj2-rd-rttax-prod-01""}))*100","1-(node_filesystem_free_bytes{hostname=~""bj2-rd-rttax-prod-01"",fstype=~""ext4|xfs"",mountpoint=""/""} / node_filesystem_size_bytes{hostname=~""bj2-rd-rttax-prod-01"",fstype=~""ext4|xfs"",mountpoint=""/""})","1-(node_filesystem_free_bytes{hostname=~""bj2-rd-rttax-prod-01"",fstype=~""ext4|xfs"",mountpoint=""/data""} / node_filesystem_size_bytes{hostname=~""bj2-rd-rttax-prod-01"",fstype=~""ext4|xfs"",mountpoint=""/data""})","irate(node_disk_reads_completed_total{hostname=~""bj2-rd-rttax-prod-01""}[2m])","irate(node_disk_writes_completed_total{hostname=~""bj2-rd-rttax-prod-01""}[2m])","irate(node_disk_read_time_seconds_total{hostname=~""bj2-rd-rttax-prod-01""}[2m])","irate(node_disk_write_time_seconds_total{hostname=~""bj2-rd-rttax-prod-01""}[2m])","irate(node_disk_read_bytes_total{hostname=~""bj2-rd-rttax-prod-01""}[2m])","irate(node_disk_written_bytes_total{hostname=~""bj2-rd-rttax-prod-01""}[2m])","node_netstat_Tcp_CurrEstab{hostname=~""bj2-rd-rttax-prod-01""}","node_sockstat_TCP_tw{hostname=~""bj2-rd-rttax-prod-01""}","irate(node_netstat_Tcp_ActiveOpens{hostname=~""bj2-rd-rttax-prod-01""}[2m])","irate(node_netstat_Tcp_PassiveOpens{hostname=~""bj2-rd-rttax-prod-01""}[2m])","node_sockstat_TCP_alloc{hostname=~""bj2-rd-rttax-prod-01""}","node_sockstat_TCP_inuse{hostname=~""bj2-rd-rttax-prod-01""}","probe_duration_seconds{hostname=~""bj2-rd-rttax-prod-01""}","irate(node_network_receive_bytes_total{hostname=~""bj2-rd-rttax-prod-01"",device!~""tap.*|veth.*|br.*|docker.*|virbr*|lo*""}[5m])*8","irate(node_network_transmit_bytes_total{hostname=~""bj2-rd-rttax-prod-01"",device!~""tap.*|veth.*|br.*|docker.*|virbr*|lo*""}[5m])*8","1-avg(irate(node_cpu_seconds_total{hostname=~""bj1-rd-rttax-prod-04"", mode=~""idle""}[2m])) by (mode, hostname)","node_load1{hostname=~""bj1-rd-rttax-prod-04""}","node_load5{hostname=~""bj1-rd-rttax-prod-04""}","node_load15{hostname=~""bj1-rd-rttax-prod-04""}","(1-(node_memory_MemAvailable_bytes{hostname=~""bj1-rd-rttax-prod-04""}/node_memory_MemTotal_bytes{hostname=~""bj1-rd-rttax-prod-04""}))*100","1-(node_filesystem_free_bytes{hostname=~""bj1-rd-rttax-prod-04"",fstype=~""ext4|xfs"",mountpoint=""/""} / node_filesystem_size_bytes{hostname=~""bj1-rd-rttax-prod-04"",fstype=~""ext4|xfs"",mountpoint=""/""})","1-(node_filesystem_free_bytes{hostname=~""bj1-rd-rttax-prod-04"",fstype=~""ext4|xfs"",mountpoint=""/data""} / node_filesystem_size_bytes{hostname=~""bj1-rd-rttax-prod-04"",fstype=~""ext4|xfs"",mountpoint=""/data""})","irate(node_disk_reads_completed_total{hostname=~""bj1-rd-rttax-prod-04""}[2m])","irate(node_disk_writes_completed_total{hostname=~""bj1-rd-rttax-prod-04""}[2m])","irate(node_disk_read_time_seconds_total{hostname=~""bj1-rd-rttax-prod-04""}[2m])","irate(node_disk_write_time_seconds_total{hostname=~""bj1-rd-rttax-prod-04""}[2m])","irate(node_disk_read_bytes_total{hostname=~""bj1-rd-rttax-prod-04""}[2m])","irate(node_disk_written_bytes_total{hostname=~""bj1-rd-rttax-prod-04""}[2m])","node_netstat_Tcp_CurrEstab{hostname=~""bj1-rd-rttax-prod-04""}","node_sockstat_TCP_tw{hostname=~""bj1-rd-rttax-prod-04""}","irate(node_netstat_Tcp_ActiveOpens{hostname=~""bj1-rd-rttax-prod-04""}[2m])","irate(node_netstat_Tcp_PassiveOpens{hostname=~""bj1-rd-rttax-prod-04""}[2m])","node_sockstat_TCP_alloc{hostname=~""bj1-rd-rttax-prod-04""}","node_sockstat_TCP_inuse{hostname=~""bj1-rd-rttax-prod-04""}","probe_duration_seconds{hostname=~""bj1-rd-rttax-prod-04""}","irate(node_network_receive_bytes_total{hostname=~""bj1-rd-rttax-prod-04"",device!~""tap.*|veth.*|br.*|docker.*|virbr*|lo*""}[5m])*8","irate(node_network_transmit_bytes_total{hostname=~""bj1-rd-rttax-prod-04"",device!~""tap.*|veth.*|br.*|docker.*|virbr*|lo*""}[5m])*8"
1710255152,0.0381666666828096,0.14,0.2,0.17,24.622075977387997,0.1074528799251646,0.1424721170568811,0.0,0.8666666666666667,0.0,0.0008000000001629,0.0,11468.8,401,872,8.133333333333333,24.4,429,250,0.001156787,3246174.933333333,1664844.2666666666,0.0299999999503294,0.24,0.19,0.16,20.7952258677414,0.4840966102472506,0.2849864105153212,0.0,1.0,0.0,0.0010666666668839,0.0,10649.6,266,205,4.133333333333334,7.266666666666667,287,168,0.000711328,2981701.8666666667,1513693.8666666667
1710255272,0.0401666666691501,0.23,0.19,0.17,24.549852606384626,0.1074545323061874,0.1424890186295646,0.0,1.6,0.0,0.0023333333330811,0.0,137079.46666666667,400,850,7.533333333333333,24.2,428,250,0.001167693,3408900.8,1711989.3333333333,0.0300000001986822,0.43,0.22,0.17,20.81920041875549,0.4840977766338549,0.2850030562385101,0.0,0.8,0.0,0.0011333333328366,0.0,9830.4,264,235,3.933333333333333,7.266666666666667,285,166,0.000699299,2908298.1333333333,1451462.4
1710255392,0.0371666666430731,0.29,0.25,0.19,24.441617443892028,0.1074584202615349,0.1425039586894552,0.0,1.5333333333333334,0.0,0.0019999999999223,0.0,142267.73333333334,403,774,7.6,24.4,431,251,0.001181343,2951542.933333333,1521894.933333333,0.030666666974624,0.09,0.16,0.15,20.86505174756995,0.4840989430204592,0.2850182443948803,0.0,0.8,0.0,0.0009333333349786,0.0,9830.4,264,224,3.8666666666666663,7.333333333333333,285,166,0.000717541,2978088.533333333,1526374.4
1710255512,0.036666666654249,0.63,0.35,0.24,24.521083130798228,0.107459975443674,0.1425198291111447,0.0,1.5333333333333334,0.0,0.0018000000001241,0.0,90385.06666666668,402,780,7.733333333333333,24.466666666666665,431,249,0.001122338,2963924.2666666666,1528492.2666666666,0.029166666418314,0.07,0.16,0.15,20.89332173897408,0.484099915009296,0.2850340140273749,0.0,1.0,0.0,0.0007999999991928,0.0,10649.6,264,224,3.8666666666666663,7.266666666666667,285,166,0.000731603,2744052.8,1385430.4
1710255632,0.0385000000397364,0.32,0.35,0.25,24.53032332695011,0.1074611418302783,0.1425362422438838,0.0,1.2666666666666666,0.0,0.0024000000000038,0.0,202069.3333333333,402,772,7.933333333333334,24.933333333333334,431,249,0.001201306,3044081.6,1544458.1333333333,0.0290000001589456,0.04,0.13,0.14,20.860306784348413,0.4841009841970167,0.2850503651359941,0.0,1.4,0.0,0.0025333333333643,0.0,12561.066666666668,268,228,3.933333333333333,7.933333333333334,289,168,0.000702117,2884778.6666666665,1406476.8
1710255752,0.0428333333383004,0.09,0.26,0.23,24.5176367873686,0.1074626970124174,0.1425561674924144,0.0,1.6666666666666667,0.0,0.0025333333333643,0.0,182408.53333333333,400,866,8.0,24.53333333333333,429,249,0.001148022,3512406.933333333,1772118.4,0.0320000000298023,0.15,0.14,0.14,20.833734990307786,0.4841035113679927,0.2850704376918096,0.0,1.5333333333333334,0.0,0.0029333333329608,0.0,124791.46666666666,264,222,3.933333333333333,7.266666666666667,285,166,0.000691819,3253166.4,1578174.933333333
1710255872,0.0428333333072563,0.16,0.23,0.22,24.537615589859165,0.1074638633990215,0.1425735497520275,0.0,0.8,0.0,0.0005999999998797,0.0,10376.533333333333,401,852,7.6,24.133333333333333,430,248,0.001174106,3411347.7333333334,1707549.3333333333,0.0319999997814496,0.18,0.16,0.15,20.83208673992557,0.4841047749534806,0.2850876803971528,0.0,1.8666666666666667,0.0,0.0065333333332091,0.0,191692.8,265,230,4.533333333333333,7.266666666666667,286,167,0.000842889,3117653.333333333,1552682.6666666667
1710255992,0.0394999999552965,0.15,0.19,0.21,24.43272687678373,0.107468140149904,0.1425909009995807,0.0666666666666666,1.2,0.0,0.0023333333335661,273.06666666666666,169301.33333333334,400,756,7.666666666666667,24.33333333333333,429,249,0.001212033,2994123.7333333334,1536976.0,0.0318333332737287,0.02,0.11,0.13,20.84826956186009,0.4841059413400849,0.2851051789519908,0.0,1.2,0.0,0.0036000000002483,0.0,161109.33333333334,267,222,4.066666666666666,7.333333333333333,288,169,0.000690873,3194859.7333333334,1574294.4
1710256112,0.0408333333519598,0.03,0.14,0.19,24.549003507278776,0.1074701813264614,0.1426079033614592,0.0,1.9333333333333331,0.0,0.0023333333335661,0.0,172578.13333333333,402,751,7.466666666666667,24.33333333333333,431,250,0.001174645,3224787.7333333334,1605656.0,0.0318333332737286,0.28,0.16,0.15,20.849817918279744,0.4841069133289217,0.2851220029945245,0.0,0.8,0.0,0.0009333333349786,0.0,9830.4,267,214,4.066666666666666,7.333333333333333,288,169,0.000731332,3219289.6,1624138.6666666667
1710256232,0.0378333332948386,0.05,0.12,0.18,24.510744100509363,0.10747251409967,0.1426248747112777,0.0,0.8,0.0,0.0005999999998797,0.0,10103.466666666667,404,751,7.6,24.73333333333333,433,251,0.001198813,2900289.6,1488992.5333333334,0.0296666664381821,0.09,0.13,0.13,20.85830890509725,0.4841087601077118,0.2851387805189682,0.0,1.0,0.0,0.0009333333310981,0.0,10649.6,270,223,4.133333333333334,7.466666666666667,291,169,0.0007234,2786083.2,1413192.0
1710256352,0.0391666666915019,0.01,0.08,0.16,24.58941063531593,0.1074745552762275,0.1426409854764321,0.0,1.4666666666666666,0.0,0.0024000000000038,0.0,169847.46666666667,400,841,8.066666666666666,24.4,429,248,0.00117393,3215814.4,1622714.1333333333,0.0305000002185503,0.01,0.09,0.12,20.828490557273447,0.4841111900798042,0.2851549300491975,0.0,0.8,0.0,0.0059333333357547,0.0,9830.4,268,218,3.8666666666666663,7.266666666666667,289,170,0.001248424,3016497.066666667,1477187.2
1710256472,0.0409999999838571,0.07,0.08,0.14,24.548853666260094,0.1074768880494361,0.1426569489343016,0.0,1.2666666666666666,0.0,0.0007333333332402,0.0,13107.2,399,819,7.866666666666666,24.466666666666665,428,249,0.00117819,3253752.533333333,1641989.8666666667,0.0318333330253759,0.02,0.07,0.12,20.839279105229803,0.4841127452619432,0.2851708314829471,0.0,1.8,0.0,0.0072666666664493,0.0,160836.26666666666,268,215,4.0,7.2,289,170,0.000710263,3151667.7333333334,1544444.2666666666
1710256592,0.0401666666691501,0.01,0.05,0.13,24.51788652239973,0.1074815535958532,0.1426734240911605,0.0,1.2666666666666666,0.0,0.0027333333331625,0.0,194150.4,402,752,7.666666666666667,24.33333333333333,431,250,0.001149506,3252882.6666666665,1640175.4666666666,0.0350000001490115,0.0,0.05,0.1,20.87953637214097,0.4841138144496638,0.2851877097965857,0.0,1.0666666666666669,0.0,0.0044666666692743,0.0,87927.46666666666,267,220,4.066666666666666,7.2,288,169,0.000741719,3587517.8666666667,1758248.5333333334
1710256712,0.0385000000086923,0.03,0.05,0.12,24.524279739196707,0.107483497573527,0.1426902791457541,0.0,1.2666666666666666,0.0,0.0004666666670042,0.0,12288.0,399,742,7.533333333333333,24.33333333333333,429,250,0.00117309,2931056.533333333,1525184.0,0.0276666668554147,0.07,0.06,0.1,20.892622481236167,0.4841148836373844,0.2852040143871148,0.0,1.2666666666666666,0.0,0.0038666666679394,0.0,166570.66666666666,267,208,3.8666666666666663,7.2,288,169,0.000719821,2586784.0,1322339.7333333334
1710256832,0.0391666666604579,0.02,0.04,0.12,24.47578119615088,0.1074857331478519,0.1427062193445787,0.0,0.8,0.0,0.0005333333329569,0.0,10103.466666666667,401,733,7.733333333333333,24.866666666666667,430,249,0.001163278,3010130.6666666665,1548451.2,0.0295000004271666,0.01,0.04,0.09,20.82464463971494,0.4841160500239887,0.2852201018932242,0.0,1.4,0.0,0.0039999999998447,0.0,158924.8,266,212,3.933333333333333,7.2,287,168,0.002391049,2907192.0,1451899.2
1710256952,0.0395000000484287,0.04,0.06,0.11,24.50275257951313,0.1074877743244094,0.1427228650677675,0.0,1.0,0.0,0.0008000000001629,0.0,12288.0,401,816,8.0,24.2,430,250,0.001163336,2973953.6,1533716.2666666666,0.0315000000099341,0.0,0.03,0.08,20.959951012000765,0.4841186743938483,0.285236770875458,0.0,1.0666666666666669,0.0,0.001733333330291,0.0,82466.13333333333,265,212,3.8,7.2,286,167,0.000715967,3167106.1333333333,1552243.7333333334
1710257072,0.0426666666443149,0.01,0.04,0.1,24.519684614623884,0.1074896211031996,0.1427393789897014,0.0,0.8,0.0,0.0008000000001629,0.0,10103.466666666667,400,817,7.6,24.0,429,249,0.001179328,3375170.1333333333,1702820.2666666666,0.030166666706403,0.0,0.02,0.07,20.862454504543425,0.48412003517822,0.2852530367009123,0.0,1.0,0.0,0.0016000000022662,0.0,76731.73333333334,270,216,3.8666666666666663,7.2,291,172,0.000741111,2812725.8666666667,1419009.066666667
1710257192,0.0411666666467984,0.33,0.14,0.13,24.545007746780666,0.1074942866496166,0.1427553812126459,0.0,1.5333333333333334,0.0,0.0021999999997206,0.0,155921.06666666668,402,725,7.533333333333333,22.066666666666663,431,249,0.00114018,3375254.933333333,1682993.066666667,0.0315000000099341,0.1,0.04,0.07,20.860206890385857,0.4841211043659406,0.2852692249962165,0.0,1.2666666666666666,0.0,0.0039999999998447,0.0,183227.7333333333,267,209,4.066666666666666,7.2,288,169,0.000745069,3314465.066666667,1647973.3333333333
1710257312,0.0356666666766007,0.14,0.12,0.13,24.565535966339716,0.1074964250250578,0.1427706236401211,0.0,1.7333333333333334,0.0,0.0016666666667636,0.0,149640.53333333333,402,718,7.333333333333333,24.2,431,251,0.001185737,2598258.1333333333,1360860.2666666666,0.0328333333134651,0.14,0.13,0.1,20.91539830469956,0.4841246035257533,0.2852844286586168,0.0,1.4,0.0,0.0027333333312223,0.0,12561.066666666668,266,209,3.933333333333333,7.2,287,168,0.000736307,2916852.2666666666,1470634.1333333333
1710257432,0.0393333333544433,0.04,0.1,0.13,24.52323085206596,0.1074986605993827,0.1427852380733819,0.0,0.8,0.0,0.0005333333334419,0.0,10376.533333333333,403,711,7.266666666666667,24.73333333333333,432,250,0.001195554,2990862.933333333,1529611.2,0.0305000002185503,0.08,0.1,0.1,20.87064580947324,0.4841262559067761,0.2852987329712778,0.0,1.1333333333333333,0.0,0.0027999999971749,0.0,145544.53333333333,271,203,4.0,7.933333333333334,292,171,0.000771618,2866776.0,1439054.4
1710257552,0.0383333333147069,0.07,0.1,0.13,24.52432968620294,0.1075007989748239,0.1428015581699411,0.0,1.0666666666666669,0.0,0.0005999999998797,0.0,11468.8,400,801,7.666666666666667,24.266666666666666,429,249,0.001156897,2943724.8,1479461.3333333333,0.0294999999304612,0.04,0.08,0.09,20.78943201791299,0.4841293662710543,0.2853148592424622,0.0,0.8,0.0,0.0008000000030733,0.0,9830.4,267,203,3.933333333333333,7.2,288,170,0.000714771,2527925.8666666667,1295399.4666666666
1710257672,0.0381666666828096,0.04,0.08,0.12,24.566484959458013,0.1075032289469162,0.1428172425192708,0.0,0.8,0.0,0.0007333333337252,0.0,10376.533333333333,399,867,7.533333333333333,24.2,428,249,0.001188795,2885864.0,1484764.8,0.030333333214124,0.44,0.21,0.14,20.795275814722668,0.4841310186520769,0.2853307451701817,0.0,1.3333333333333333,0.0,0.0027333333351028,0.0,99123.2,265,206,3.933333333333333,7.2,286,168,0.00073593,2669607.466666667,1357482.1333333333
1710257792,0.0351666666877765,0.04,0.08,0.12,24.568183157669708,0.1075077972944495,0.1428326865251359,0.0,1.2,0.0,0.0017333333332013,0.0,113595.73333333334,397,862,7.2,21.866666666666667,426,246,0.001220534,2508561.6,1319211.7333333334,0.028833333402872,0.17,0.18,0.14,20.837481013903737,0.484132573834216,0.2853460728808219,0.0,0.8,0.0,0.0009333333349786,0.0,9830.4,266,202,3.8666666666666663,6.4,287,169,0.000880278,2470533.333333333,1259661.3333333333
1710257912,0.0408333333519597,0.09,0.1,0.13,24.51029457745332,0.1075097412721234,0.1428476110789963,0.0,1.1333333333333333,0.0,0.0019999999999223,0.0,148275.2,401,870,7.8,24.53333333333333,430,250,0.001172845,3208601.066666667,1624830.933333333,0.0278333331147828,0.08,0.15,0.13,20.908705409208128,0.4841371421817495,0.2853609896816674,0.0,1.5333333333333334,0.0,0.0029333333329608,0.0,105949.86666666668,265,201,3.933333333333333,7.333333333333333,286,169,0.000717025,2659045.333333333,1356262.4
1710258032,0.0398333333743115,0.16,0.14,0.14,24.487968265670123,0.1075118796475645,0.1428630318258164,0.0,1.4666666666666666,0.0,0.0025333333333643,0.0,157832.53333333333,398,856,7.666666666666667,24.666666666666668,427,248,0.001157824,3018199.466666667,1543532.2666666666,0.0310000002384185,0.04,0.11,0.13,20.76146170839653,0.4841384057672374,0.2853765189706974,0.0,1.5333333333333334,0.0,0.0057999999999689,0.0,111684.26666666666,266,237,4.066666666666666,7.4,287,170,0.000732026,2825044.8,1438395.7333333334
1710258152,0.0418333332985638,0.28,0.2,0.16,24.483023512053716,0.1075138236252384,0.1428792123681057,0.0,1.2,0.0,0.0021333333332828,0.0,160017.06666666668,398,855,7.666666666666667,24.33333333333333,427,249,0.001226695,3308331.2,1665792.0,0.0298333331942558,0.01,0.08,0.11,20.775396916173484,0.4841410301370971,0.2853925522057017,0.0,1.4666666666666666,0.0,0.0014666666664804,0.0,13653.333333333334,266,235,3.933333333333333,7.2,287,168,0.000757901,2656629.333333333,1346685.3333333333
1710258272,0.0408333333519597,0.13,0.17,0.15,24.50934558433502,0.1075158648017959,0.1428947494101505,0.0,1.6,0.0,0.0020666666663601,0.0,154009.6,401,860,7.6,24.266666666666666,430,251,0.001176728,2812758.4,1451441.066666667,0.0285000003874302,0.03,0.07,0.11,20.799571255112703,0.4841425853192361,0.2854079264344318,0.0,0.8,0.0,0.0010000000009313,0.0,9830.4,267,233,4.0,7.2,288,169,0.000700554,2453716.2666666666,1262187.7333333334
1710258392,0.0424999999813735,0.13,0.16,0.15,24.534718663498037,0.1075204331493293,0.1429103329702854,0.0,0.8,0.0,0.0006666666668024,0.0,10376.533333333333,400,842,7.533333333333333,24.2,429,250,0.001179273,3282521.066666667,1627106.6666666667,0.0334999998410543,0.06,0.06,0.1,20.84742046317833,0.4841439461036078,0.2854236417958216,0.0,1.4,0.0,0.0013999999966472,0.0,12561.066666666668,264,232,3.933333333333333,7.2,285,166,0.000705934,2848295.466666667,1415875.2
1710258512,0.042666666675359,0.19,0.21,0.16,24.596253375168946,0.1075222799281194,0.1429250016746512,0.0,1.8,0.0,0.0036000000002483,0.0,15564.8,400,839,7.866666666666666,24.466666666666665,429,250,0.001180506,2831550.933333333,1474883.7333333334,0.0274999998509883,0.04,0.05,0.1,20.91739618395073,0.4841454040868631,0.2854381554398875,0.0,0.9333333333333332,0.0,0.0009333333349786,0.0,11195.733333333334,267,227,3.933333333333333,7.266666666666667,288,169,0.000703765,2461918.4,1257434.1333333333
1710258632,0.0501666666629413,0.29,0.21,0.17,24.528675075744637,0.107524321104677,0.1429409496264907,0.0,2.0,0.0,0.0027333333331625,0.0,181316.26666666663,400,851,7.733333333333333,24.466666666666665,429,250,0.001158453,4651309.333333333,2249684.8,0.0448333330452441,0.15,0.08,0.1,20.901912619754125,0.4841465704734674,0.2854548786932263,0.0,1.0666666666666669,0.0,0.0039333333338921,0.0,11741.866666666669,267,226,4.066666666666666,7.333333333333333,288,169,0.000721468,4549714.666666667,2160267.7333333334
1710258752,0.0386666666716337,0.3,0.22,0.17,24.554347836945,0.1075261678834671,0.1429578124340993,0.0,0.8,0.0,0.0006666666668024,0.0,10103.466666666667,398,835,7.6,24.466666666666665,427,249,0.001312415,2851016.533333333,1493813.3333333333,0.0298333336909611,0.1,0.09,0.1,20.89976489955912,0.4841492920422108,0.2854710204704406,0.0,0.8666666666666667,0.0,0.0012666666647419,0.0,10922.666666666666,267,229,3.733333333333333,7.2,288,169,0.001424021,2796689.6,1391829.8666666667
1710258872,0.040500000057121,0.2,0.21,0.18,24.420539807264497,0.1075281118611408,0.142973628584684,0.0,0.8,0.0,0.0004666666670042,0.0,10103.466666666667,401,839,7.733333333333333,24.266666666666666,430,250,0.001186974,3058215.466666667,1573347.7333333334,0.0286666666467985,0.11,0.1,0.11,20.85770954132189,0.4841505556276987,0.2854867280788152,0.0,1.1333333333333333,0.0,0.0027333333312223,0.0,148275.2,266,224,3.933333333333333,7.2,287,168,0.000701923,2561865.6,1312049.066666667
1710258992,0.0418333332675198,0.1,0.17,0.16,24.56029153068594,0.107532777407558,0.1429891423676839,0.0,1.2,0.0,0.0010666666668839,0.0,13380.266666666666,400,817,7.6,24.266666666666666,429,250,0.001171654,3068369.066666667,1589561.066666667,0.0296666669348875,0.05,0.1,0.11,20.84986786526103,0.4841516248154193,0.2855022186027702,0.0,1.2,0.0,0.0030666666687466,0.0,151005.86666666667,266,222,4.066666666666666,7.2,287,168,0.000720433,2791964.8,1403621.3333333333
1710259112,0.0419999999615053,0.27,0.27,0.2,24.469238138335225,0.1075347213852317,0.1430055787594679,0.0,0.8666666666666667,0.0,0.0007333333332402,0.0,11468.8,400,830,7.733333333333333,24.6,429,249,0.001199805,3447675.7333333334,1721498.6666666667,0.0331666668256124,4.84,1.09,0.43,20.860406678310973,0.4841526940031398,0.285518988374199,0.0,0.8,0.0,0.0009333333310981,0.0,9830.4,267,215,3.8666666666666663,7.2,288,169,0.000681114,3233839.466666667,1616131.7333333334
1710259232,0.3044999999925495,0.62,0.37,0.25,24.695148447497207,0.1075376373517424,0.1412000798870665,180.86666666666667,5.066666666666666,0.8879999999999806,0.0073333333333721,83888810.66666667,41233.066666666666,403,845,7.733333333333333,24.6,432,250,0.001162742,4927836.8,2460732.8,0.0531666671236357,0.7,0.77,0.39,20.911052917328256,0.4841541519863952,0.2855403556835182,0.0,1.8,0.0,0.0035333333304151,0.0,14472.533333333333,270,234,4.2,7.4,291,170,0.000718579,6139143.466666667,2965582.933333333
1710259352,0.0630000000198681,0.75,0.6,0.35,24.39886280656224,0.1075390953349979,0.1332023332233438,0.0,1.0,0.0,0.0007333333332402,0.0,12014.933333333332,402,878,8.466666666666667,24.4,431,253,0.001166518,6148384.533333333,2944066.1333333333,0.0518333333233992,0.21,0.58,0.37,20.92149183641564,0.484157067952906,0.2855750426725945,0.0,0.8,0.0,0.0010666666668839,0.0,9830.4,267,240,4.066666666666666,7.2,288,169,0.00068845,6074896.0,2827734.933333333
1710259472,0.0618333333171904,0.28,0.48,0.34,24.46154629937636,0.1075406505171369,0.133233135951909,0.0,0.8666666666666667,0.0,0.0008000000001629,0.0,11195.733333333334,404,849,8.466666666666667,24.466666666666665,433,252,0.001157546,6019302.933333334,2885541.8666666667,0.0493333327273527,0.27,0.46,0.35,20.85586150301455,0.4841583315383939,0.285605387973275,0.0,1.2,0.0,0.0040666666657974,0.0,191965.86666666667,269,235,4.266666666666667,7.2,290,171,0.000683453,5626002.666666667,2627594.1333333333
1710259592,0.0518333333544434,0.2,0.38,0.31,24.51753689335615,0.1075445384724845,0.1332583875217394,0.0,1.1333333333333333,0.0,0.0015999999998408,0.0,110865.06666666668,399,857,7.8,24.266666666666666,428,247,0.001191101,4777651.733333333,2276332.2666666666,0.0444999997814496,0.16,0.36,0.33,20.88263308498029,0.4841596923227655,0.2856302906574308,0.0,1.1333333333333333,0.0,0.0062666666693985,0.0,119330.13333333332,267,217,4.066666666666666,7.266666666666667,288,168,0.000723017,4638570.666666667,2170282.6666666665
1710259712,0.0559999999900659,0.11,0.3,0.3,24.39796376045016,0.1075460936546236,0.1332827319888158,0.0,1.8666666666666667,0.0,0.0038000000000465,0.0,269516.8,400,834,8.0,24.466666666666665,429,250,0.001170394,5209920.533333333,2507916.8,0.041333333402872,0.02,0.24,0.29,20.85516224527664,0.4841607615104862,0.2856543017448625,0.0,1.2,0.0,0.0029999999989134,0.0,114414.93333333332,267,217,4.2,7.2,288,169,0.000751169,4404054.4,2102669.333333333
1710259832,0.0489999999913075,0.22,0.27,0.29,24.52143275984181,0.1075476488367626,0.1333033317496508,0.0,0.8,0.0,0.0005333333334419,0.0,10103.466666666667,404,821,7.733333333333333,24.8,433,251,0.001141479,4319182.4,2120914.1333333333,0.0616666669646899,0.3,0.24,0.28,20.927135845300214,0.4841626082892762,0.2856750022948924,0.0,1.8,0.0,0.0043999999994412,0.0,215449.6,269,216,4.4,7.266666666666667,290,169,0.000637442,4237686.4,2031552.0
1710259952,0.0631666666828095,0.06,0.21,0.27,24.48866752375729,0.1075490096211343,0.1333231562089866,0.0,2.066666666666667,0.0,0.0029333333334458,0.0,194423.46666666667,401,823,7.933333333333334,24.266666666666666,430,250,0.001190805,3888833.066666667,1951087.4666666663,0.0533333331346511,0.13,0.2,0.26,20.91769586583841,0.4841651354602523,0.2856945476456884,0.0,1.5333333333333334,0.0,0.0041999999977027,0.0,135714.13333333333,266,219,4.066666666666666,7.2,287,168,0.000773898,3565155.2,1744732.8
1710260072,0.0496666666430731,0.04,0.15,0.24,24.486919378539373,0.1075504676043896,0.1333413215231139,0.0,1.5333333333333334,0.0,0.0004666666670042,0.0,14472.533333333333,399,805,7.866666666666666,24.2,428,248,0.001209986,3625694.933333333,1801300.2666666666,0.0390000003079573,0.02,0.13,0.23,20.924988125105205,0.4841663018468565,0.2857126819477559,0.0,0.8,0.0,0.0007333333332402,0.0,9830.4,266,219,3.933333333333333,7.2,287,168,0.000821422,3218972.2666666666,1567550.4
1710260192,0.0419999999925494,0.1,0.15,0.22,24.483822664153333,0.1075540639630862,0.1333591689636265,0.0,1.4,0.0,0.0023333333335661,0.0,122060.8,402,815,7.666666666666667,24.133333333333333,431,252,0.001134894,3412451.7333333334,1749250.1333333333,0.0348333338896433,0.0,0.09,0.2,20.861205830011443,0.4841673710345772,0.2857304130930436,0.0,0.9333333333333332,0.0,0.0035333333342957,0.0,10376.533333333333,267,214,4.066666666666666,7.066666666666666,288,169,0.000697253,3392843.7333333334,1664754.1333333333
1710260312,0.0449999999875823,0.08,0.14,0.22,24.3662474114964,0.1075555219463415,0.1333758689579203,0.0,0.8,0.0,0.0007333333332402,0.0,10103.466666666667,401,821,8.133333333333333,24.2,430,251,0.001216902,3318854.933333333,1703162.1333333333,0.031666666517655,0.26,0.16,0.22,20.832436368794525,0.4841686346200651,0.2857469580270375,0.0,0.8,0.0,0.0009333333310981,0.0,9830.4,265,213,4.0,7.2,286,167,0.000710453,3065893.8666666667,1524415.4666666666
1710260432,0.0403333333320915,0.13,0.15,0.21,24.47433273297032,0.1075569799295969,0.133391716120565,0.0,1.4,0.0,0.0019333333334846,0.0,112776.53333333334,405,806,7.733333333333333,25.6,434,246,0.001182352,3126341.333333333,1605961.066666667,0.0336666670938332,0.16,0.17,0.22,20.925537541899278,0.4841698010066694,0.2857627896836522,0.0,0.9333333333333332,0.0,0.0007333333332402,0.0,10376.533333333333,274,211,3.933333333333333,8.133333333333333,295,167,0.000700596,2997289.066666667,1504834.1333333333
